Q4374163,Q206012,
Q1965150,Q214567,
Q2604125,Q214549,
Q180217,Q226072,
Q7604,Q227897,
Q2585814,Q893728,
Q4225426,Q893804,
Q4233854,Q893804,
Q4297870,Q893804,
Q4336591,Q893804,
Q4339498,Q893728,
Q4536332,Q893804,
Q40418,Q893715,
Q161846,Q245335,
Q2471305,Q246497,
Q2898146,Q246773,
Q4081864,Q246497,
Q4182735,Q246497,
Q4340519,Q246497,
Q4531891,Q246497,
Q6959579,Q246773,
Q12838321,Q246497,
Q15841536,Q246497,
Q23645127,Q246773,
Q23652673,Q246773,
Q102219253,Q246773,
Q315425,Q925405,
Q502771,Q925405,
Q950880,Q929950,
Q1565305,Q929950,
Q2097758,Q929950,
Q21074664,Q926756,
Q893737,Q268869,
Q983316,Q271956,
Q4302568,Q268869,
Q7939149,Q271956,
Q117346,Q934314,
Q710985,Q934314,
Q1384951,Q934314,
Q4362913,Q934314,
Q4394099,Q934314,
Q3741085,Q282545,
Q470539,Q286375,
Q573921,Q950211,
Q1175698,Q950211,
Q4057382,Q950211,
Q4202950,Q950211,
Q12082104,Q950211,
Q176176,Q289727,
Q2641678,Q289727,
Q63981572,Q289674,
Q325705,Q950897,
Q487495,Q950897,
Q3701311,Q950897,
Q4403509,Q950931,
Q4945319,Q950880,
Q1667121,Q302590,
Q16514923,Q302434,
Q28354928,Q302434,
Q559188,Q310788,
Q3341599,Q310788,
Q92968,Q315414,
Q370530,Q315414,
Q502771,Q315414,
Q893715,Q315414,
Q915301,Q315414,
Q925405,Q315414,
Q1509195,Q315414,
Q2156320,Q315414,
Q4261345,Q315414,
Q4301104,Q315414,
Q4393678,Q315414,
Q6656247,Q315414,
Q6832360,Q315414,
Q11163334,Q315414,
Q18330799,Q315414,
Q28355080,Q315414,
Q28595284,Q315414,
Q4261209,Q318067,
Q2074389,Q982580,
Q3710067,Q983365,
Q4097133,Q983365,
Q4330848,Q983365,
Q4523291,Q321515,
Q450269,Q323337,
Q487453,Q323442,
Q554661,Q323337,
Q1289022,Q323337,
Q1930306,Q323337,
Q4079811,Q323337,
Q4156822,Q323337,
Q4171504,Q323337,
Q7920811,Q323337,
Q12106548,Q323337,
Q15065651,Q323337,
Q16398298,Q323337,
Q66011519,Q323337,
Q102286510,Q323337,
Q102350909,Q323337,
Q102365158,Q323337,
Q102365159,Q323337,
Q3790644,Q324680,
Q372026,Q325696,
Q451319,Q325696,
Q620823,Q325696,
Q1384963,Q325696,
Q1713916,Q325696,
Q1990696,Q325696,
Q2570080,Q325696,
Q3709978,Q325696,
Q4244599,Q325696,
Q4298549,Q325696,
Q4402170,Q325696,
Q4428488,Q325696,
Q4482080,Q325696,
Q4527913,Q325696,
Q4718250,Q325696,
Q15069401,Q325696,
Q18599348,Q325696,
Q23816386,Q325696,
Q3710038,Q1174945,
Q133267,Q331067,
Q383045,Q330511,
Q15148535,Q1229601,
Q15455591,Q1232736,
Q15455589,Q1232736,
Q451163,Q333975,
Q893614,Q333975,
Q1656756,Q333975,
Q2570007,Q333975,
Q4105771,Q333975,
Q4152755,Q333975,
Q4193985,Q333975,
Q4449881,Q333975,
Q15453860,Q333975,
Q15811644,Q333975,
Q18559579,Q333975,
Q92998,Q1384966,
Q93031,Q1384963,
Q381317,Q1384963,
Q457680,Q1384966,
Q4066092,Q1384963,
Q4070126,Q1384963,
Q4524490,Q1384963,
Q12105127,Q1384963,
Q12742990,Q1384963,
Q1048502,Q355892,
Q4157027,Q355892,
Q16273559,Q355892,
Q20021035,Q355892,
Q102751188,Q366471,
Q4233885,Q1396305,
Q60826728,Q369588,
Q102171397,Q369561,
Q102344374,Q369588,
Q102366654,Q369588,
Q502771,Q370530,
Q40418,Q370530,
Q302434,Q372026,
Q3710041,Q372026,
Q4199550,Q372026,
Q4410618,Q372026,
Q4805878,Q372026,
Q25396281,Q372026,
Q53923719,Q372026,
Q4166843,Q1500300,
Q4235704,Q1509195,
Q153224,Q374024,
Q321515,Q374024,
Q325696,Q374024,
Q385207,Q374024,
Q451716,Q374024,
Q707137,Q374024,
Q723638,Q374024,
Q982580,Q374024,
Q983365,Q374024,
Q983399,Q374024,
Q1273671,Q374024,
Q1386199,Q374024,
Q1771504,Q374024,
Q2008444,Q374024,
Q2390389,Q374024,
Q4493951,Q374024,
Q4521057,Q374205,
Q32399,Q374024,
Q4521673,Q381317,
Q23371742,Q381315,
Q102276938,Q381315,
Q102315538,Q381315,
Q102331683,Q381315,
Q102473319,Q381315,
Q4156812,Q381357,
Q4467645,Q381357,
Q7940604,Q381349,
Q23048268,Q381592,
Q180217,Q381994,
Q353451,Q383045,
Q451652,Q383045,
Q1399503,Q383045,
Q2019237,Q383045,
Q15071471,Q386231,
Q15433102,Q383045,
Q20670431,Q383045,
Q21153874,Q432606,
Q206012,Q1667121,
Q2079434,Q1667121,
Q4153600,Q1667121,
Q4176863,Q1667121,
Q4424004,Q1667121,
Q4428712,Q1667121,
Q12147048,Q1667121,
Q21531568,Q440717,
Q1030228,Q450269,
Q1341219,Q450269,
Q15455686,Q450269,
Q23197269,Q450269,
Q451330,Q450840,
Q959719,Q450840,
Q1385427,Q450643,
Q15995408,Q450643,
Q102267202,Q450643,
Q333975,Q450864,
Q472092,Q450864,
Q376679,Q451319,
Q450864,Q451319,
Q935280,Q451319,
Q1232736,Q451319,
Q1711717,Q451319,
Q7453973,Q451652,
Q15401870,Q451652,
Q20054230,Q451652,
Q21007429,Q451652,
Q926756,Q454925,
Q1322048,Q454459,
Q2031915,Q454925,
Q4139049,Q454925,
Q4240018,Q454925,
Q201472,Q457680,
Q4199539,Q457680,
Q4242061,Q457680,
Q7502335,Q457680,
Q23011492,Q457680,
Q23655951,Q457680,
Q6849714,Q461347,
Q16514998,Q461347,
Q1961494,Q2008444,
Q3710046,Q2008444,
Q4181785,Q2008444,
Q16628503,Q2008444,
Q4464981,Q2059862,
Q93019,Q2074389,
Q381592,Q2038350,
Q552691,Q2036824,
Q2046788,Q2036824,
Q16720134,Q2031915,
Q3710067,Q470539,
Q4137488,Q470539,
Q974437,Q471369,
Q158465,Q2097758,
Q893601,Q2097758,
Q4538037,Q2097758,
Q72979,Q2309330,
Q2996992,Q2291055,
Q93031,Q487778,
Q381315,Q487778,
Q1453353,Q487620,
Q2336653,Q487735,
Q4517362,Q487620,
Q7926225,Q487735,
Q15074987,Q487778,
Q15455591,Q487495,
Q15455589,Q487495,
Q17318952,Q487778,
Q23652715,Q487620,
Q29359175,Q487778,
Q102345545,Q487778,
Q15077651,Q501707,
Q102173404,Q501707,
Q102205561,Q501707,
Q102233898,Q501707,
Q102274053,Q500281,
Q102314324,Q501707,
Q102314325,Q501707,
Q102345910,Q501707,
Q102345911,Q501707,
Q102345909,Q501707,
Q102345913,Q501707,
Q644051,Q501904,
Q355892,Q2564806,
Q457680,Q2599504,
Q129199,Q2603495,
Q1990696,Q2624201,
Q3710704,Q2624201,
Q4255382,Q2604125,
Q4316594,Q2604125,
Q16942884,Q2624201,
Q207534,Q528493,
Q24025536,Q547136,
Q211642,Q540981,
Q934314,Q553176,
Q1030228,Q553176,
Q1396841,Q552691,
Q1799644,Q553209,
Q4247528,Q552691,
Q15782311,Q553209,
Q16432985,Q553209,
Q102266950,Q553209,
Q23055399,Q554661,
Q115650,Q559188,
Q205981,Q559188,
Q2046788,Q559188,
Q3341599,Q559188,
Q950211,Q570859,
Q1657682,Q570859,
Q1985571,Q570859,
Q4133374,Q570859,
Q18698402,Q570859,
Q28359975,Q570859,
Q4242237,Q573921,
Q4282268,Q573921,
Q4334481,Q573921,
Q4428483,Q573921,
Q4482513,Q573921,
Q16670890,Q573921,
Q369588,Q574620,
Q2371787,Q574620,
Q4176466,Q574605,
Q181710,Q619900,
Q552691,Q619900,
Q931398,Q619900,
Q2603369,Q619900,
Q3710555,Q644051,
Q161846,Q656642,
Q951276,Q667683,
Q3051298,Q669576,
Q4455391,Q707137,
Q4519091,Q707137,
Q4524893,Q709214,
Q102356696,Q709214,
Q246497,Q707137,
Q1973460,Q707137,
Q2623089,Q707137,
Q3653092,Q707137,
Q4085030,Q707137,
Q4123491,Q707137,
Q4244599,Q707137,
Q4330848,Q707137,
Q117346,Q710985,
Q339333,Q710920,
Q553209,Q710920,
Q2166348,Q710920,
Q2368424,Q710920,
Q2378087,Q710920,
Q2378112,Q710920,
Q2542094,Q710920,
Q2570046,Q710920,
Q2643985,Q710920,
Q2697996,Q710920,
Q23048566,Q710920,
Q102197651,Q710920,
Q65196,Q710920,
Q501904,Q716017,
Q4233543,Q716017,
Q4259002,Q716017,
Q4427991,Q716017,
Q14946428,Q716017,
Q16939794,Q716017,
Q89423552,Q716017,
Q450643,Q718045,
Q2378087,Q718045,
Q7518846,Q718045,
Q3710046,Q3710055,
Q4173502,Q3710025,
Q4239170,Q3710025,
Q4341784,Q3710025,
Q4360637,Q3710025,
Q4418558,Q3710025,
Q4455391,Q3710025,
Q4460816,Q3710034,
Q16654754,Q3710025,
Q4143497,Q3737203,
Q4260365,Q3737203,
Q716017,Q723638,
Q893804,Q723638,
Q4397179,Q723638,
Q19665878,Q723638,
Q21644165,Q723638,
Q325696,Q726403,
Q363560,Q726403,
Q374024,Q726403,
Q731283,Q726403,
Q983365,Q726403,
Q983399,Q726403,
Q1384966,Q726403,
Q2587134,Q726403,
Q4101531,Q726403,
Q4438818,Q726403,
Q4493951,Q726403,
Q14475927,Q726403,
Q15063963,Q4058836,
Q18644007,Q4058836,
Q102274695,Q4058205,
Q501707,Q4080213,
Q5285648,Q4104490,
Q26776859,Q4082923,
Q68527,Q775113,
Q2996992,Q4153600,
Q4295659,Q4143497,
Q4424004,Q4153600,
Q11163488,Q4142646,
Q4082923,Q4166843,
Q13560028,Q4160939,
Q20739510,Q809076,
Q4462790,Q4226696,
Q15061236,Q4226696,
Q21499688,Q4218102,
Q167958,Q4190178,
Q4299718,Q4199550,
Q4514946,Q4190178,
Q4524841,Q4199550,
Q23656701,Q4190178,
Q943007,Q4238318,
Q4339498,Q4235704,
Q4491256,Q4239170,
Q19909279,Q4233885,
Q4312962,Q4259002,
Q22328352,Q4252221,
Q93031,Q4302568,
Q731283,Q4298704,
Q950931,Q4302568,
Q4055519,Q4302568,
Q4101531,Q4298704,
Q4128771,Q4302568,
Q4148244,Q4299734,
Q4263554,Q4293507,
Q4444966,Q4302568,
Q14475927,Q4298704,
Q447071,Q4351647,
Q4341784,Q4330848,
Q4444235,Q4316420,
Q18622872,Q4330848,
Q4374127,Q4360637,
Q4500221,Q4369874,
Q4520001,Q4360637,
Q2996992,Q4424004,
Q16514932,Q4411949,
Q710920,Q893737,
Q934314,Q893737,
Q1232555,Q893737,
Q1565305,Q893737,
Q4225426,Q893804,
Q4233854,Q893804,
Q4297870,Q893804,
Q4339498,Q893728,
Q19948561,Q893737,
Q28086612,Q893728,
Q23893862,Q4460816,
Q4054946,Q4466506,
Q4160609,Q4493968,
Q4495152,Q4492853,
Q52015163,Q4464540,
Q334054,Q4524490,
Q4055079,Q4519091,
Q2644032,Q907171,
Q23087474,Q915301,
Q211642,Q924443,
Q256481,Q4752219,
Q315425,Q925405,
Q502771,Q925405,
Q1174945,Q925405,
Q4719673,Q925405,
Q4721259,Q925405,
Q18786027,Q925405,
Q102174129,Q925405,
Q102197637,Q925405,
Q102197642,Q925405,
Q102197643,Q925405,
Q102197640,Q925405,
Q102197641,Q925405,
Q102197646,Q925405,
Q102197647,Q925405,
Q102197644,Q925405,
Q102197645,Q925405,
Q102197651,Q925405,
Q102197648,Q925405,
Q102197654,Q925405,
Q102197655,Q925405,
Q102197653,Q925405,
Q102197658,Q925405,
Q102197659,Q925405,
Q102197656,Q925405,
Q102197657,Q925405,
Q102197662,Q925405,
Q102197663,Q925405,
Q102197660,Q925405,
Q102197666,Q925405,
Q102197664,Q925405,
Q102197665,Q925405,
Q102197670,Q925405,
Q102197671,Q925405,
Q102197669,Q925405,
Q102197674,Q925405,
Q102197672,Q925405,
Q102197678,Q925405,
Q102197679,Q925405,
Q102197676,Q925405,
Q102197677,Q925405,
Q102197682,Q925405,
Q102197683,Q925405,
Q102197680,Q925405,
Q102197681,Q925405,
Q102197686,Q925405,
Q102197684,Q925405,
Q102197685,Q925405,
Q102233701,Q925405,
Q102266952,Q925405,
Q102286510,Q925405,
Q487453,Q927125,
Q579810,Q929950,
Q950880,Q929950,
Q1565305,Q929950,
Q2097758,Q929950,
Q18600794,Q929950,
Q21074664,Q926756,
Q24924630,Q929950,
Q167997,Q931398,
Q570859,Q931398,
Q893737,Q931398,
Q1385805,Q931398,
Q1386138,Q931398,
Q6374090,Q931398,
Q8061650,Q931398,
Q117346,Q934314,
Q951370,Q934314,
Q1384951,Q934314,
Q4185893,Q934314,
Q4235292,Q934314,
Q4362913,Q934314,
Q4394099,Q934314,
Q195922,Q950211,
Q573921,Q950211,
Q2511067,Q950211,
Q2586584,Q950211,
Q4057382,Q950211,
Q4202950,Q950211,
Q7938582,Q950211,
Q12082104,Q950211,
Q15953481,Q950211,
Q65031716,Q950211,
Q951370,Q950931,
Q1232565,Q951222,
Q4368900,Q950931,
Q4403509,Q950931,
Q4719764,Q951222,
Q63847124,Q951222,
Q325705,Q950897,
Q450297,Q950897,
Q487495,Q950897,
Q1819412,Q950897,
Q2371791,Q950897,
Q3701311,Q950897,
Q4945319,Q950880,
Q15455576,Q950897,
Q20982631,Q950897,
Q22133523,Q950880,
Q23055407,Q950897,
Q23072478,Q950897,
Q23072504,Q950897,
Q374205,Q951438,
Q18705019,Q958015,
Q102213345,Q958015,
Q102213348,Q958015,
Q102213355,Q958015,
Q102213352,Q958015,
Q102213358,Q958015,
Q102213363,Q958015,
Q102213361,Q958015,
Q102213367,Q958015,
Q102213370,Q958015,
Q102213374,Q958015,
Q102213377,Q958015,
Q102213381,Q958015,
Q102213391,Q958015,
Q102213388,Q958015,
Q102213394,Q958015,
Q102213397,Q958015,
Q102213400,Q958015,
Q102213407,Q958015,
Q102213405,Q958015,
Q102213415,Q958015,
Q102213412,Q958015,
Q102290080,Q958015,
Q102291848,Q958015,
Q620823,Q982580,
Q1617489,Q982580,
Q2008444,Q982580,
Q2074389,Q982580,
Q3710055,Q982580,
Q4449880,Q982580,
Q4710874,Q982580,
Q1500300,Q983316,
Q1973460,Q983316,
Q3710025,Q983365,
Q3710067,Q983365,
Q4097133,Q983365,
Q4320003,Q983365,
Q6849691,Q983365,
Q7223467,Q983316,
Q16514915,Q983365,
Q4132895,Q983399,
Q560901,Q984527,
Q452273,Q1030228,
Q15455686,Q1030228,
Q15455692,Q1030228,
Q15455711,Q1030228,
Q15455722,Q1030228,
Q15782309,Q1030228,
Q102436371,Q1083950,
Q102646765,Q1083950,
Q102649644,Q1083950,
Q102650802,Q1083950,
Q102650820,Q1083950,
Q102650833,Q1083950,
Q102650848,Q1083950,
Q102650874,Q1083950,
Q369662,Q1174945,
Q18228251,Q1174945,
Q893715,Q1232856,
Q1269213,Q1232555,
Q2271209,Q1232555,
Q4080213,Q1232555,
Q4720099,Q1232555,
Q14919788,Q1232555,
Q15455591,Q1232736,
Q15455589,Q1232736,
Q23371111,Q1232555,
Q107441,Q1235148,
Q4314155,Q1235148,
Q19502056,Q1235148,
Q12094338,Q12085136,
Q4105018,Q1289022,
Q15428901,Q1329182,
Q30069808,Q1324450,
Q23048274,Q1341219,
Q450643,Q1356831,
Q488003,Q1356831,
Q1991041,Q1356831,
Q4138947,Q1356831,
Q4152755,Q1356831,
Q4511802,Q1356831,
Q5503589,Q1356831,
Q15430455,Q1356831,
Q380243,Q15064880,
Q16514950,Q14641696,
Q246773,Q1384632,
Q487923,Q1384632,
Q1083950,Q1384632,
Q1702987,Q1384632,
Q16477157,Q1384632,
Q23652725,Q1384632,
Q56096257,Q1384632,
Q4351772,Q15078974,
Q23656701,Q15078974,
Q26243811,Q15078974,
Q381317,Q1384963,
Q710985,Q1384951,
Q1900139,Q1384963,
Q4066092,Q1384963,
Q4070126,Q1384963,
Q4130919,Q1384963,
Q4524490,Q1384963,
Q12105127,Q1384963,
Q224551,Q1384966,
Q324083,Q1384966,
Q450269,Q1384966,
Q457680,Q1384966,
Q4084403,Q1384966,
Q4309708,Q1384966,
Q4402308,Q1384966,
Q12170089,Q1384963,
Q12742990,Q1384963,
Q15531128,Q1384966,
Q23011492,Q1384966,
Q3408482,Q15455707,
Q7035781,Q15455707,
Q893728,Q1385805,
Q15067101,Q1386138,
Q461347,Q1386199,
Q3710034,Q1386199,
Q4462410,Q1386199,
Q4515196,Q1386199,
Q16698998,Q1386199,
Q91570,Q15821345,
Q461347,Q1396841,
Q4154820,Q1396841,
Q4233885,Q1396305,
Q4101531,Q16486440,
Q4806650,Q16406575,
Q180217,Q16563889,
Q4317284,Q16942884,
Q1819412,Q1425084,
Q4263554,Q1425084,
Q4166843,Q17615512,
Q718045,Q19665878,
Q4166843,Q1500300,
Q522359,Q1509195,
Q672122,Q1509195,
Q4235704,Q1509195,
Q6849691,Q1509195,
Q18786219,Q1509195,
Q30557498,Q1509195,
Q38123827,Q1509195,
Q4495052,Q1532174,
Q2068021,Q23656701,
Q4099620,Q24352140,
Q4190540,Q1584750,
Q40418,Q28355080,
Q102219385,Q28359975,
Q1933628,Q1657690,
Q2064571,Q1657690,
Q4719317,Q1657690,
Q206012,Q1667121,
Q4153600,Q1667121,
Q4176863,Q1667121,
Q4428712,Q1667121,
Q34045627,Q1697784,
Q1083950,Q1702987,
Q4134678,Q1713916,
Q23655260,Q1711717,
Q2643931,Q1771504,
Q4284558,Q1771504,
Q4445150,Q102114293,
Q22328352,Q102115499,
Q4400039,Q102118966,
Q16636873,Q102121407,
Q71855,Q102123871,
Q454925,Q1932500,
Q1267207,Q1932828,
Q893667,Q1960532,
Q59304324,Q1961494,
Q356003,Q1991041,
Q707119,Q1990696,
Q17489542,Q1990696,
Q25999578,Q1990696,
Q4246269,Q1973460,
Q1961494,Q2008444,
Q2587230,Q2019237,
Q3710046,Q2008444,
Q3710055,Q2008444,
Q4181785,Q2008444,
Q16628503,Q2008444,
Q256481,Q2031915,
Q1972086,Q2031915,
Q4752219,Q2031915,
Q16720134,Q2031915,
Q55108436,Q2031915,
Q695002,Q2046788,
Q381592,Q2038350,
Q93019,Q2074389,
Q4081386,Q2074389,
Q4331870,Q2074389,
Q102266727,Q2074389,
Q102403297,Q2074389,
Q4113453,Q2079434,
Q102274695,Q102274697,
Q102401191,Q102274695,
Q102401193,Q102274695,
Q158465,Q2097758,
Q893601,Q2097758,
Q4538037,Q2097758,
Q102399447,Q102302967,
Q41201559,Q2166348,
Q102365139,Q102344740,
Q15455707,Q2271209,
Q16186840,Q2271209,
Q15455168,Q2378112,
Q92998,Q2390389,
Q4390657,Q2394247,
Q4143171,Q2471305,
Q4405037,Q2450566,
Q4526157,Q2450566,
Q20512442,Q2450566,
Q30155820,Q2450566,
Q16627148,Q2511067,
Q2430851,Q2570080,
Q4293571,Q2570080,
Q13033625,Q2570080,
Q26295712,Q2570007,
Q102268348,Q2570007,
Q716017,Q2587134,
Q2570080,Q2587134,
Q17617572,Q2587134,
Q102751188,Q2585814,
Q4125281,Q2587389,
Q4401617,Q2599504,
Q17675614,Q2599504,
Q323337,Q2603369,
Q324680,Q2603369,
Q726403,Q2604125,
Q3300234,Q2604125,
Q4255382,Q2604125,
Q4316594,Q2604125,
Q15077153,Q2603369,
Q1990696,Q2624201,
Q3710704,Q2624201,
Q4125199,Q2624201,
Q4317284,Q2624201,
Q16062135,Q2624201,
Q16942884,Q2624201,
Q54086508,Q2624201,
Q1232856,Q2638692,
Q99669030,Q2638692,
Q983367,Q2642557,
Q18694546,Q3061575,
Q85404,Q3710069,
Q4065502,Q3710067,
Q4084115,Q3710067,
Q4173502,Q3710025,
Q4239170,Q3710025,
Q4248286,Q3710069,
Q4360637,Q3710025,
Q4418558,Q3710025,
Q4444951,Q3710069,
Q4444972,Q3710067,
Q4460816,Q3710034,
Q7453591,Q3710067,
Q12093723,Q3710055,
Q15065159,Q3710069,
Q16514950,Q3710046,
Q16654754,Q3710025,
Q18786021,Q3710067,
Q29359560,Q3710069,
Q53977158,Q3710055,
Q102386205,Q3710555,
Q4260365,Q3737203,
Q15063963,Q4058836,
Q18644007,Q4058836,
Q56090483,Q4058205,
Q102271512,Q4058205,
Q102274695,Q4058205,
Q102383194,Q4058205,
Q102401183,Q4058205,
Q4123022,Q4074278,
Q4428013,Q4070079,
Q501707,Q4080213,
Q4520761,Q4079811,
Q102290102,Q4081386,
Q102290105,Q4081386,
Q102408006,Q4080213,
Q102408059,Q4080213,
Q2046788,Q4088920,
Q4341471,Q4087046,
Q4421550,Q4085030,
Q30016634,Q4082923,
Q4259002,Q4095762,
Q3710025,Q4107247,
Q4182313,Q4107247,
Q4467151,Q4114278,
Q15078974,Q4104490,
Q386231,Q4125199,
Q4093138,Q4125199,
Q4230590,Q4132895,
Q4533860,Q4125281,
Q4752149,Q4123491,
Q15148535,Q4123491,
Q20054230,Q4125199,
Q20971297,Q4123491,
Q21096533,Q4123491,
Q102278324,Q4123491,
Q380243,Q4139599,
Q4282001,Q4139660,
Q4295659,Q4143497,
Q4522050,Q4139660,
Q4536332,Q4139049,
Q271956,Q4153600,
Q4342874,Q4156822,
Q16335587,Q4156822,
Q21133577,Q4153600,
Q4068462,Q4160507,
Q4188845,Q4160507,
Q13560028,Q4160939,
Q4082923,Q4166843,
Q4452398,Q4172580,
Q12538065,Q4166843,
Q4274629,Q4177001,
Q4399297,Q4181785,
Q4056565,Q4190540,
Q4299718,Q4199550,
Q4514946,Q4190178,
Q4524841,Q4199550,
Q15071471,Q4194358,
Q24352829,Q4195863,
Q21499688,Q4218102,
Q30346362,Q4217837,
Q380243,Q4201267,
Q4125281,Q4205653,
Q4224512,Q4199995,
Q13522569,Q4203866,
Q24938138,Q4199550,
Q41573736,Q4203866,
Q54878610,Q4203866,
Q63981572,Q4200050,
Q487620,Q4233543,
Q4261240,Q4233302,
Q4462790,Q4226696,
Q15061236,Q4226696,
Q19909279,Q4233885,
Q38692969,Q4233612,
Q54494576,Q4233612,
Q102119110,Q4226696,
Q2622956,Q4235704,
Q3710061,Q4240018,
Q4295618,Q4235704,
Q4361799,Q4240018,
Q4416796,Q4235704,
Q4491256,Q4239170,
Q12082104,Q4240018,
Q15075248,Q4235704,
Q15987248,Q4240018,
Q26700523,Q4235704,
Q4124780,Q4244814,
Q4157494,Q4242061,
Q4054946,Q4252221,
Q15068264,Q4255064,
Q21152579,Q4248766,
Q2156320,Q4264086,
Q4190178,Q4261209,
Q4245028,Q4261345,
Q4527715,Q4261240,
Q4206485,Q4282268,
Q4334481,Q4282268,
Q56226056,Q4276546,
Q4148244,Q4299734,
Q4396645,Q4298549,
Q53914996,Q4299718,
Q457430,Q4297870,
Q4263554,Q4293507,
Q15068264,Q4298015,
Q56651811,Q4298015,
Q102302970,Q4298015,
Q93031,Q4302568,
Q950931,Q4302568,
Q4055519,Q4302568,
Q4128771,Q4302568,
Q16054696,Q4302568,
Q1973460,Q4316559,
Q4178364,Q4314155,
Q4444235,Q4316420,
Q4534380,Q4312962,
Q15825653,Q4316420,
Q4341784,Q4330848,
Q32362161,Q4330848,
Q56308813,Q4339498,
Q102532950,Q4330048,
Q447071,Q4351647,
Q4520001,Q4360637,
Q20650933,Q4360735,
Q929950,Q4374163,
Q4302568,Q4374163,
Q4500221,Q4369874,
Q23397669,Q4371957,
Q28500497,Q4370869,
Q30346362,Q4370869,
Q56090451,Q4363846,
Q4237354,Q4391414,
Q158465,Q4400066,
Q4344067,Q4398387,
Q4475051,Q4405037,
Q23645136,Q4397179,
Q4467151,Q4410618,
Q16514932,Q4411949,
Q23072507,Q4415778,
Q619900,Q4428712,
Q16514932,Q4427991,
Q4293073,Q4445150,
Q7924421,Q4443437,
Q25252732,Q4445150,
Q29359560,Q4444951,
Q84719798,Q4449880,
Q102258073,Q4449880,
Q23893862,Q4460816,
Q4218102,Q4475074,
Q4320003,Q4475074,
Q17248345,Q4475074,
Q55104689,Q4482080,
Q4276398,Q4495052,
Q63981550,Q4498609,
Q4278007,Q4514946,
Q56226056,Q4505882,
Q2471305,Q4519313,
Q4055079,Q4519091,
Q4160507,Q4519313,
Q4193985,Q4519091,
Q4239170,Q4518783,
Q6684276,Q4523297,
Q334054,Q4524490,
Q4114278,Q4527913,
Q4255064,Q4524490,
Q4523297,Q4524490,
Q4418823,Q4538037,
Q15063220,Q4537140,
Q92966,Q4711067,
Q4415778,Q4710874,
Q4721259,Q4719317,
Q12074235,Q4752219,
Q102232903,Q4752149,
Q102232952,Q4752149,
Q102290099,Q5273594,
Q1699677,Q5650702,
Q1675618,Q5740028,
Q23901509,Q6097897,
Q4371319,Q6656247,
Q7155704,Q7346802,
Q1235148,Q7413044,
Q2599504,Q7413044,
Q27863607,Q7453591,
Q102344038,Q7449212,
Q102344070,Q7449212,
Q102344071,Q7449212,
Q102344068,Q7449212,
Q102344069,Q7449212,
Q102344072,Q7449212,
Q102356642,Q7449212,
Q102356643,Q7449212,
Q102356641,Q7449212,
Q102356644,Q7449212,
Q102356645,Q7449212,
Q102363297,Q7453591,
Q102365242,Q7453591,
Q102365240,Q7453591,
Q102365354,Q7453591,
Q102366890,Q7453591,
Q102366889,Q7453591,
Q102367084,Q7453591,
Q102396219,Q7453591,
Q102439553,Q7453591,
Q102266956,Q7518846,
Q64027170,Q7938582,
Q4205653,Q10329964,
Q487976,Q11163334,
Q12094338,Q12085136,
Q16913579,Q12082104,
Q56186777,Q12118249,
Q4133374,Q12158841,
Q93031,Q12170089,
Q4177001,Q12170089,
Q4274629,Q12170089,
Q21099263,Q12170089,
Q23308580,Q12170089,
Q13027999,Q13033625,
Q579810,Q14475927,
Q4079806,Q14475927,
Q21088637,Q14475927,
Q380243,Q15064880,
Q4194358,Q15066459,
Q54935618,Q15065159,
Q4073223,Q15075248,
Q4445150,Q15070844,
Q4450982,Q15067101,
Q21645733,Q15074987,
Q102118418,Q15074987,
Q4351772,Q15078974,
Q23656701,Q15078974,
Q26243811,Q15078974,
Q102396222,Q15088657,
Q102429759,Q15088657,
Q4508106,Q15210129,
Q1385596,Q15432464,
Q15434717,Q15430455,
Q102121797,Q15430455,
Q102266954,Q15430455,
Q102266957,Q15430455,
Q16990163,Q15445751,
Q2874512,Q15455126,
Q3915730,Q15455126,
Q4186051,Q15455126,
Q15455699,Q15455686,
Q452273,Q15455692,
Q15455703,Q15455699,
Q15455703,Q15455711,
Q60831168,Q15455707,
Q1799644,Q15782311,
Q41573736,Q15782311,
Q1657690,Q15816056,
Q7910727,Q15825653,
Q162824,Q15836854,
Q4070079,Q15854918,
Q1425084,Q16054696,
Q4081386,Q16062135,
Q4156564,Q16030368,
Q6849563,Q16054696,
Q7155704,Q16062135,
Q7938582,Q16054696,
Q16216197,Q16054696,
Q102213415,Q16062135,
Q102266727,Q16062135,
Q102274053,Q16062135,
Q102290080,Q16062135,
Q102290099,Q16062135,
Q102290102,Q16062135,
Q102290105,Q16062135,
Q102290109,Q16062135,
Q102291848,Q16062135,
Q102321430,Q16062135,
Q1796816,Q16319026,
Q12150381,Q16319026,
Q53861721,Q16514915,
Q60828620,Q16514915,
Q102262540,Q16698998,
Q102289284,Q16698998,
Q102290967,Q16698998,
Q16062135,Q16942884,
Q102213370,Q16942884,
Q102213381,Q16942884,
Q3561844,Q17043472,
Q102436370,Q17043472,
Q18558636,Q17318952,
Q102280222,Q17318952,
Q102341274,Q17318952,
Q4491621,Q17386353,
Q102120937,Q17386353,
Q102122713,Q17386353,
Q102340646,Q17386353,
Q102340683,Q17386353,
Q102340684,Q17386353,
Q102340685,Q17386353,
Q102340690,Q17386353,
Q102340688,Q17386353,
Q102340692,Q17386353,
Q102340693,Q17386353,
